"","protein","...1","logFC","AveExpr","t","P.Value","adj.P.Val","B","q","-log10p","regulated_q","sex","keywords","gobp","gocc","gomf"
"3431","NSF","NSF",0.183500672406087,13.3670993522445,1.96021527930647,0.0611577814781612,0.111525304695526,-6.28897475206467,0.0381277990640512,1.21354827717188,"+","male","3D-structure;Acetylation;Alternative splicing;ATP-binding;Cytoplasm;Disease variant;Epilepsy;Hydrolase;Intellectual disability;Magnesium;Metal-binding;Nucleotide-binding;Phosphoprotein;Protein transport;Reference proteome;Repeat;Transport","exocytosis [GO:0006887]; Golgi to plasma membrane protein transport [GO:0043001]; intra-Golgi vesicle-mediated transport [GO:0006891]; intracellular protein transport [GO:0006886]; plasma membrane fusion [GO:0045026]; positive regulation of protein catabolic process [GO:0045732]; positive regulation of receptor recycling [GO:0001921]; potassium ion transport [GO:0006813]; regulation of exocytosis [GO:0017157]; SNARE complex disassembly [GO:0035494]; vesicle-mediated transport [GO:0016192]","cytosol [GO:0005829]; dendritic shaft [GO:0043198]; Golgi apparatus [GO:0005794]; Golgi stack [GO:0005795]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein disaggregase activity [GO:0140545]; ionotropic glutamate receptor binding [GO:0035255]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]; protein kinase binding [GO:0019901]; protein-containing complex binding [GO:0044877]; SNARE binding [GO:0000149]; syntaxin-1 binding [GO:0017075]"
"3432","NSF","NSF",0.223767935821952,13.3807753633326,1.9062356893115,0.0687167193843832,0.171911932585756,-5.95705284515538,0.0700999515420581,1.16293758240249,NA,"female","3D-structure;Acetylation;Alternative splicing;ATP-binding;Cytoplasm;Disease variant;Epilepsy;Hydrolase;Intellectual disability;Magnesium;Metal-binding;Nucleotide-binding;Phosphoprotein;Protein transport;Reference proteome;Repeat;Transport","exocytosis [GO:0006887]; Golgi to plasma membrane protein transport [GO:0043001]; intra-Golgi vesicle-mediated transport [GO:0006891]; intracellular protein transport [GO:0006886]; plasma membrane fusion [GO:0045026]; positive regulation of protein catabolic process [GO:0045732]; positive regulation of receptor recycling [GO:0001921]; potassium ion transport [GO:0006813]; regulation of exocytosis [GO:0017157]; SNARE complex disassembly [GO:0035494]; vesicle-mediated transport [GO:0016192]","cytosol [GO:0005829]; dendritic shaft [GO:0043198]; Golgi apparatus [GO:0005794]; Golgi stack [GO:0005795]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein disaggregase activity [GO:0140545]; ionotropic glutamate receptor binding [GO:0035255]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]; protein kinase binding [GO:0019901]; protein-containing complex binding [GO:0044877]; SNARE binding [GO:0000149]; syntaxin-1 binding [GO:0017075]"
"3433","NSFL1C","NSFL1C",0.0402699940328652,13.6461111335353,0.488927985873673,0.629350372989432,0.765816652846834,-7.59178082712377,0.312274485239033,0.201107506078954,NA,"female","3D-structure;Alternative splicing;Chromosome;Cytoplasm;Cytoskeleton;Direct protein sequencing;Golgi apparatus;Lipid-binding;Nucleus;Phosphoprotein;Reference proteome","autophagosome assembly [GO:0000045]; establishment of mitotic spindle orientation [GO:0000132]; Golgi organization [GO:0007030]; membrane fusion [GO:0061025]; negative regulation of protein localization to centrosome [GO:1904780]; nuclear membrane reassembly [GO:0031468]; positive regulation of mitotic centrosome separation [GO:0046604]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]","chromosome [GO:0005694]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi stack [GO:0005795]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; VCP-NSFL1C complex [GO:1990730]","lipid binding [GO:0008289]; ubiquitin binding [GO:0043130]"
"3434","NSFL1C","NSFL1C",2.0888246259787e-05,13.6431749165584,0.00041373009403661,0.999673161043677,0.999811067150138,-8.14620393474471,0.341811175269933,0.00014196755673013,NA,"male","3D-structure;Alternative splicing;Chromosome;Cytoplasm;Cytoskeleton;Direct protein sequencing;Golgi apparatus;Lipid-binding;Nucleus;Phosphoprotein;Reference proteome","autophagosome assembly [GO:0000045]; establishment of mitotic spindle orientation [GO:0000132]; Golgi organization [GO:0007030]; membrane fusion [GO:0061025]; negative regulation of protein localization to centrosome [GO:1904780]; nuclear membrane reassembly [GO:0031468]; positive regulation of mitotic centrosome separation [GO:0046604]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]","chromosome [GO:0005694]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi stack [GO:0005795]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; VCP-NSFL1C complex [GO:1990730]","lipid binding [GO:0008289]; ubiquitin binding [GO:0043130]"
"3435","NSUN2","NSUN2",0.28664895994066,11.5821655760513,2.17698482606463,0.0390892294358838,0.0761309278060785,-5.89111454286677,0.0260273193234002,1.40794289070979,"+","male","Acetylation;Alternative splicing;Cell cycle;Cell division;Cytoplasm;Cytoskeleton;Differentiation;Direct protein sequencing;Disease variant;Intellectual disability;Isopeptide bond;Methyltransferase;Mitochondrion;Mitosis;Nucleus;Phosphoprotein;Reference proteome;RNA-binding;S-adenosyl-L-methionine;Secreted;Spermatogenesis;Transferase;tRNA processing;tRNA-binding;Ubl conjugation","cell division [GO:0051301]; hair follicle maturation [GO:0048820]; in utero embryonic development [GO:0001701]; meiotic cell cycle checkpoint signaling [GO:0033313]; mRNA methylation [GO:0080009]; regulation of mRNA export from nucleus [GO:0010793]; regulation of stem cell differentiation [GO:2000736]; spermatid development [GO:0007286]; tRNA methylation [GO:0030488]; tRNA modification [GO:0006400]; tRNA stabilization [GO:0036416]","chromatoid body [GO:0033391]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819]","mRNA (cytidine-5-)-methyltransferase activity [GO:0062152]; RNA binding [GO:0003723]; tRNA (cytosine-5-)-methyltransferase activity [GO:0016428]; tRNA binding [GO:0000049]"
"3436","NSUN2","NSUN2",0.179586572752694,11.6244395372925,0.988286255587069,0.332914995331583,0.513733719553947,-7.21776928277998,0.209483473919348,0.47766664268325,NA,"female","Acetylation;Alternative splicing;Cell cycle;Cell division;Cytoplasm;Cytoskeleton;Differentiation;Direct protein sequencing;Disease variant;Intellectual disability;Isopeptide bond;Methyltransferase;Mitochondrion;Mitosis;Nucleus;Phosphoprotein;Reference proteome;RNA-binding;S-adenosyl-L-methionine;Secreted;Spermatogenesis;Transferase;tRNA processing;tRNA-binding;Ubl conjugation","cell division [GO:0051301]; hair follicle maturation [GO:0048820]; in utero embryonic development [GO:0001701]; meiotic cell cycle checkpoint signaling [GO:0033313]; mRNA methylation [GO:0080009]; regulation of mRNA export from nucleus [GO:0010793]; regulation of stem cell differentiation [GO:2000736]; spermatid development [GO:0007286]; tRNA methylation [GO:0030488]; tRNA modification [GO:0006400]; tRNA stabilization [GO:0036416]","chromatoid body [GO:0033391]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819]","mRNA (cytidine-5-)-methyltransferase activity [GO:0062152]; RNA binding [GO:0003723]; tRNA (cytosine-5-)-methyltransferase activity [GO:0016428]; tRNA binding [GO:0000049]"
"3437","NT5C","NT5C",-0.464771588756381,12.5170580725614,-3.84742664679426,0.00077875598488581,0.00557199907185799,-1.72939287862097,0.00227207535308693,3.1085986026854,"+","female","3D-structure;Alternative splicing;Cytoplasm;Direct protein sequencing;Hydrolase;Magnesium;Metal-binding;Nucleotide metabolism;Nucleotide-binding;Phosphoprotein;Reference proteome","allantoin metabolic process [GO:0000255]; amide catabolic process [GO:0043605]; dCMP catabolic process [GO:0006249]; dephosphorylation [GO:0016311]; dGMP catabolic process [GO:0046055]; dTMP catabolic process [GO:0046074]; dUMP catabolic process [GO:0046079]; IMP catabolic process [GO:0006204]; pyrimidine deoxyribonucleotide catabolic process [GO:0009223]; UMP catabolic process [GO:0046050]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634]","5'-nucleotidase activity [GO:0008253]; identical protein binding [GO:0042802]; IMP 5'-nucleotidase activity [GO:0050483]; metal ion binding [GO:0046872]; nucleotidase activity [GO:0008252]; pyrimidine nucleotide binding [GO:0019103]"
"3438","NT5C","NT5C",-0.237102018374355,12.9111002360584,-2.73980119646744,0.0111524616435936,0.026696904419405,-4.73488626213851,0.00912702467044765,1.95262926174286,"+","male","3D-structure;Alternative splicing;Cytoplasm;Direct protein sequencing;Hydrolase;Magnesium;Metal-binding;Nucleotide metabolism;Nucleotide-binding;Phosphoprotein;Reference proteome","allantoin metabolic process [GO:0000255]; amide catabolic process [GO:0043605]; dCMP catabolic process [GO:0006249]; dephosphorylation [GO:0016311]; dGMP catabolic process [GO:0046055]; dTMP catabolic process [GO:0046074]; dUMP catabolic process [GO:0046079]; IMP catabolic process [GO:0006204]; pyrimidine deoxyribonucleotide catabolic process [GO:0009223]; UMP catabolic process [GO:0046050]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634]","5'-nucleotidase activity [GO:0008253]; identical protein binding [GO:0042802]; IMP 5'-nucleotidase activity [GO:0050483]; metal ion binding [GO:0046872]; nucleotidase activity [GO:0008252]; pyrimidine nucleotide binding [GO:0019103]"
"3439","NT5C1A","NT5C1A",0.339290249589842,14.6215277856213,3.01429916709998,0.00601647349121672,0.0263692911667109,-3.71330629324892,0.0107525173219885,2.22065799247446,"+","female","Cytoplasm;Hydrolase;Magnesium;Nucleotide metabolism;Nucleotide-binding;Reference proteome","adenosine metabolic process [GO:0046085]; allantoin metabolic process [GO:0000255]; AMP catabolic process [GO:0006196]; dAMP catabolic process [GO:0046059]; dGMP catabolic process [GO:0046055]; IMP catabolic process [GO:0006204]; nucleoside metabolic process [GO:0009116]","cytoplasm [GO:0005737]; cytosol [GO:0005829]","5'-nucleotidase activity [GO:0008253]; IMP 5'-nucleotidase activity [GO:0050483]; magnesium ion binding [GO:0000287]; nucleotide binding [GO:0000166]; XMP 5'-nucleosidase activity [GO:0106411]"
"3440","NT5C1A","NT5C1A",0.688859805497469,14.8629892614098,8.13368931188718,1.68048168718246e-08,2.5489898417179e-07,8.67238899994119,8.71437856786477e-08,7.77456621583297,"+","male","Cytoplasm;Hydrolase;Magnesium;Nucleotide metabolism;Nucleotide-binding;Reference proteome","adenosine metabolic process [GO:0046085]; allantoin metabolic process [GO:0000255]; AMP catabolic process [GO:0006196]; dAMP catabolic process [GO:0046059]; dGMP catabolic process [GO:0046055]; IMP catabolic process [GO:0006204]; nucleoside metabolic process [GO:0009116]","cytoplasm [GO:0005737]; cytosol [GO:0005829]","5'-nucleotidase activity [GO:0008253]; IMP 5'-nucleotidase activity [GO:0050483]; magnesium ion binding [GO:0000287]; nucleotide binding [GO:0000166]; XMP 5'-nucleosidase activity [GO:0106411]"
"3441","NT5C2","NT5C2",-1.01122686794223,9.88157408497026,-6.34179099155554,1.2029598992801e-06,9.41003877496977e-06,4.3187316301695,3.21706422211974e-06,5.91974884964406,"+","male","3D-structure;Allosteric enzyme;Alternative splicing;ATP-binding;Cytoplasm;Disease variant;Hereditary spastic paraplegia;Hydrolase;Magnesium;Metal-binding;Neurodegeneration;Nucleotide metabolism;Nucleotide-binding;Phosphoprotein;Reference proteome;Transferase","adenosine metabolic process [GO:0046085]; allantoin metabolic process [GO:0000255]; dGMP metabolic process [GO:0046054]; GMP metabolic process [GO:0046037]; IMP catabolic process [GO:0006204]; IMP metabolic process [GO:0046040]; negative regulation of defense response to virus by host [GO:0050689]; protein K48-linked ubiquitination [GO:0070936]","cytoplasm [GO:0005737]; cytosol [GO:0005829]","5'-nucleotidase activity [GO:0008253]; ATP binding [GO:0005524]; GMP 5'-nucleotidase activity [GO:0050484]; identical protein binding [GO:0042802]; IMP 5'-nucleotidase activity [GO:0050483]; metal ion binding [GO:0046872]; nucleoside phosphotransferase activity [GO:0050146]; ubiquitin protein ligase activity [GO:0061630]; XMP 5'-nucleosidase activity [GO:0106411]"
"3442","NT5C2","NT5C2",-0.570143580733935,10.0083830007939,-3.36985921782324,0.00265643958842067,0.0140271773100737,-2.89180251443017,0.00571981499432867,2.5757000561758,"+","female","3D-structure;Allosteric enzyme;Alternative splicing;ATP-binding;Cytoplasm;Disease variant;Hereditary spastic paraplegia;Hydrolase;Magnesium;Metal-binding;Neurodegeneration;Nucleotide metabolism;Nucleotide-binding;Phosphoprotein;Reference proteome;Transferase","adenosine metabolic process [GO:0046085]; allantoin metabolic process [GO:0000255]; dGMP metabolic process [GO:0046054]; GMP metabolic process [GO:0046037]; IMP catabolic process [GO:0006204]; IMP metabolic process [GO:0046040]; negative regulation of defense response to virus by host [GO:0050689]; protein K48-linked ubiquitination [GO:0070936]","cytoplasm [GO:0005737]; cytosol [GO:0005829]","5'-nucleotidase activity [GO:0008253]; ATP binding [GO:0005524]; GMP 5'-nucleotidase activity [GO:0050484]; identical protein binding [GO:0042802]; IMP 5'-nucleotidase activity [GO:0050483]; metal ion binding [GO:0046872]; nucleoside phosphotransferase activity [GO:0050146]; ubiquitin protein ligase activity [GO:0061630]; XMP 5'-nucleosidase activity [GO:0106411]"
"3443","NT5C3A","NT5C3A",-0.287709385915662,16.6930724618361,-3.2538445278839,0.00338305988169048,0.0165509698827319,-3.16066127752941,0.0067489334178406,2.47069031493517,"+","female","3D-structure;Alternative splicing;Cytoplasm;Direct protein sequencing;Disease variant;Endoplasmic reticulum;Hydrolase;Magnesium;Metal-binding;Nucleotide metabolism;Nucleotide-binding;Phosphoprotein;Reference proteome;Transferase","defense response to virus [GO:0051607]; nucleotide metabolic process [GO:0009117]; pyrimidine nucleoside metabolic process [GO:0006213]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]","5'-nucleotidase activity [GO:0008253]; magnesium ion binding [GO:0000287]; nucleotide binding [GO:0000166]; tRNA 2'-phosphotransferase activity [GO:0000215]; XMP 5'-nucleosidase activity [GO:0106411]"
"3444","NT5C3A","NT5C3A",-0.269471239839955,16.893514323545,-3.94555052468414,0.00056625460144741,0.00204954099107956,-1.85519844194242,0.0007006883979807,3.24698825583986,"+","male","3D-structure;Alternative splicing;Cytoplasm;Direct protein sequencing;Disease variant;Endoplasmic reticulum;Hydrolase;Magnesium;Metal-binding;Nucleotide metabolism;Nucleotide-binding;Phosphoprotein;Reference proteome;Transferase","defense response to virus [GO:0051607]; nucleotide metabolic process [GO:0009117]; pyrimidine nucleoside metabolic process [GO:0006213]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]","5'-nucleotidase activity [GO:0008253]; magnesium ion binding [GO:0000287]; nucleotide binding [GO:0000166]; tRNA 2'-phosphotransferase activity [GO:0000215]; XMP 5'-nucleosidase activity [GO:0106411]"
"3445","NT5DC1","NT5DC1",0.0599325884547355,12.3625865847317,0.69486783080692,0.493519287341301,0.604598082866129,-7.89775767308519,0.206697433205535,0.306695869899683,NA,"male","Acetylation;Alternative splicing;Hydrolase;Magnesium;Metal-binding;Reference proteome",NA,NA,"5'-nucleotidase activity [GO:0008253]; metal ion binding [GO:0046872]"
"3446","NT5DC1","NT5DC1",-0.0457845404848243,12.2276996900431,-0.404860925888051,0.689181357048379,0.807052800275148,-7.63051867551805,0.329089210622124,0.16166647910637,NA,"female","Acetylation;Alternative splicing;Hydrolase;Magnesium;Metal-binding;Reference proteome",NA,NA,"5'-nucleotidase activity [GO:0008253]; metal ion binding [GO:0046872]"
"3447","NTMT1","NTMT1",-0.340895330933826,14.9264766593876,-5.16959472733827,2.37532087629957e-05,0.00012879817554632,1.30423396771645,4.40329750315713e-05,4.62427771429457,"+","male","3D-structure;Acetylation;Alternative splicing;Direct protein sequencing;Methyltransferase;Nucleus;Reference proteome;S-adenosyl-L-methionine;Transferase","chromosome segregation [GO:0007059]; N-terminal peptidyl-alanine methylation [GO:0018011]; N-terminal peptidyl-alanine trimethylation [GO:0018012]; N-terminal peptidyl-glycine methylation [GO:0018013]; N-terminal peptidyl-proline dimethylation [GO:0018016]; N-terminal peptidyl-proline methylation [GO:0035568]; N-terminal peptidyl-serine dimethylation [GO:0035572]; N-terminal peptidyl-serine methylation [GO:0035570]; N-terminal peptidyl-serine trimethylation [GO:0035573]; spindle organization [GO:0007051]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","histone methyltransferase activity [GO:0042054]; N-terminal protein N-methyltransferase activity [GO:0071885]; protein methyltransferase activity [GO:0008276]"
"3448","NTMT1","NTMT1",-0.616402155863529,14.4404253269921,-1.87228636384862,0.0734556464934121,0.180920878024221,-6.01506102556539,0.0737734989752269,1.13397481462284,NA,"female","3D-structure;Acetylation;Alternative splicing;Direct protein sequencing;Methyltransferase;Nucleus;Reference proteome;S-adenosyl-L-methionine;Transferase","chromosome segregation [GO:0007059]; N-terminal peptidyl-alanine methylation [GO:0018011]; N-terminal peptidyl-alanine trimethylation [GO:0018012]; N-terminal peptidyl-glycine methylation [GO:0018013]; N-terminal peptidyl-proline dimethylation [GO:0018016]; N-terminal peptidyl-proline methylation [GO:0035568]; N-terminal peptidyl-serine dimethylation [GO:0035572]; N-terminal peptidyl-serine methylation [GO:0035570]; N-terminal peptidyl-serine trimethylation [GO:0035573]; spindle organization [GO:0007051]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","histone methyltransferase activity [GO:0042054]; N-terminal protein N-methyltransferase activity [GO:0071885]; protein methyltransferase activity [GO:0008276]"
"3449","NUBP1","NUBP1",-0.121177235185828,9.57474295565068,-0.553458695721605,0.586798551165009,0.73465330421446,-7.36747794740949,0.299567111200713,0.231510967122243,NA,"female","4Fe-4S;Acetylation;Alternative splicing;ATP-binding;Cell projection;Cilium;Cilium biogenesis/degradation;Cytoplasm;Cytoskeleton;Iron;Iron-sulfur;Metal-binding;Nucleotide-binding;Nucleus;Phosphoprotein;Reference proteome","cell projection organization [GO:0030030]; centrosome localization [GO:0051642]; intracellular iron ion homeostasis [GO:0006879]; iron-sulfur cluster assembly [GO:0016226]; negative regulation of centrosome duplication [GO:0010826]; protein localization to cell cortex [GO:0072697]; regulation of cell growth [GO:0001558]","centriole [GO:0005814]; cilium [GO:0005929]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]","4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP-dependent FeS chaperone activity [GO:0140663]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]"
"3450","NUBP1","NUBP1",-0.00503615442639216,9.63243785908197,-0.0429766202294588,0.966105991625625,0.978781651019977,-8.07711225012915,0.334621727504387,0.0149752244613399,NA,"male","4Fe-4S;Acetylation;Alternative splicing;ATP-binding;Cell projection;Cilium;Cilium biogenesis/degradation;Cytoplasm;Cytoskeleton;Iron;Iron-sulfur;Metal-binding;Nucleotide-binding;Nucleus;Phosphoprotein;Reference proteome","cell projection organization [GO:0030030]; centrosome localization [GO:0051642]; intracellular iron ion homeostasis [GO:0006879]; iron-sulfur cluster assembly [GO:0016226]; negative regulation of centrosome duplication [GO:0010826]; protein localization to cell cortex [GO:0072697]; regulation of cell growth [GO:0001558]","centriole [GO:0005814]; cilium [GO:0005929]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]","4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP-dependent FeS chaperone activity [GO:0140663]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]"
"3451","NUBPL","NUBPL",-0.383548093769317,9.79377164588985,-1.92331379671591,0.0669639566984561,0.168192967967214,-5.9066479418126,0.0685834818262845,1.17415889310413,NA,"female","Alternative splicing;ATP-binding;Disease variant;Iron;Iron-sulfur;Metal-binding;Mitochondrion;Nucleotide-binding;Primary mitochondrial disease;Reference proteome;Transit peptide","iron-sulfur cluster assembly [GO:0016226]; mitochondrial respiratory chain complex I assembly [GO:0032981]; mitochondrion morphogenesis [GO:0070584]","mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]","4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP-dependent FeS chaperone activity [GO:0140663]; metal ion binding [GO:0046872]"
"3452","NUBPL","NUBPL",-0.0872103384963587,10.1137046686162,-0.821658704169303,0.419005825322772,0.53595937966998,-7.80012280171777,0.183231523915938,0.377779939114972,NA,"male","Alternative splicing;ATP-binding;Disease variant;Iron;Iron-sulfur;Metal-binding;Mitochondrion;Nucleotide-binding;Primary mitochondrial disease;Reference proteome;Transit peptide","iron-sulfur cluster assembly [GO:0016226]; mitochondrial respiratory chain complex I assembly [GO:0032981]; mitochondrion morphogenesis [GO:0070584]","mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]","4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP-dependent FeS chaperone activity [GO:0140663]; metal ion binding [GO:0046872]"
"3453","NUCB1","NUCB1",-0.0243554086080735,11.8752497831817,-0.245674349170083,0.808032230428023,0.888090723304532,-7.68410682642146,0.362133772404332,0.0925713159359669,NA,"female","3D-structure;Calcium;Coiled coil;Cytoplasm;DNA-binding;Glycoprotein;Golgi apparatus;Guanine-nucleotide releasing factor;Membrane;Metal-binding;Phosphoprotein;Reference proteome;Repeat;Secreted;Signal","small GTPase mediated signal transduction [GO:0007264]","endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]","calcium ion binding [GO:0005509]; DNA binding [GO:0003677]; G-protein alpha-subunit binding [GO:0001965]; guanyl-nucleotide exchange factor activity [GO:0005085]"
"3454","NUCB1","NUCB1",0.115731349091323,12.0289920486197,1.38651801851591,0.177778681974067,0.271746057924055,-7.1839440527387,0.092903391936593,0.75012031792206,NA,"male","3D-structure;Calcium;Coiled coil;Cytoplasm;DNA-binding;Glycoprotein;Golgi apparatus;Guanine-nucleotide releasing factor;Membrane;Metal-binding;Phosphoprotein;Reference proteome;Repeat;Secreted;Signal","small GTPase mediated signal transduction [GO:0007264]","endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]","calcium ion binding [GO:0005509]; DNA binding [GO:0003677]; G-protein alpha-subunit binding [GO:0001965]; guanyl-nucleotide exchange factor activity [GO:0005085]"
"3455","NUCB2","NUCB2",-0.232512672883406,10.1332272574849,-1.2531859321396,0.226080002435256,0.329397988280986,-7.17967696119173,0.112613189836763,0.645737850817446,NA,"male","Alternative splicing;Calcium;Cleavage on pair of basic residues;Cytoplasm;Direct protein sequencing;DNA-binding;Endoplasmic reticulum;Golgi apparatus;Guanine-nucleotide releasing factor;Membrane;Metal-binding;Nucleus;Phosphoprotein;Reference proteome;Repeat;Secreted;Signal","small GTPase mediated signal transduction [GO:0007264]","cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; nuclear envelope [GO:0005635]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; DNA binding [GO:0003677]; G-protein alpha-subunit binding [GO:0001965]; guanyl-nucleotide exchange factor activity [GO:0005085]"
"3456","NUCB2","NUCB2",-0.229806468010478,10.2944545464735,-1.01786644786791,0.320383120643197,0.500750802568564,-7.11546847993636,0.204189473451429,0.494330372752033,NA,"female","Alternative splicing;Calcium;Cleavage on pair of basic residues;Cytoplasm;Direct protein sequencing;DNA-binding;Endoplasmic reticulum;Golgi apparatus;Guanine-nucleotide releasing factor;Membrane;Metal-binding;Nucleus;Phosphoprotein;Reference proteome;Repeat;Secreted;Signal","small GTPase mediated signal transduction [GO:0007264]","cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; nuclear envelope [GO:0005635]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; DNA binding [GO:0003677]; G-protein alpha-subunit binding [GO:0001965]; guanyl-nucleotide exchange factor activity [GO:0005085]"
"3457","NUDC","NUDC",-0.0193384895002406,12.4999978382933,-0.273332952804594,0.78683320647513,0.851269899548674,-8.10745036435143,0.291028549689935,0.104117319972074,NA,"male","3D-structure;Acetylation;Cell cycle;Cell division;Coiled coil;Cytoplasm;Cytoskeleton;Microtubule;Mitosis;Nucleus;Phosphoprotein;Reference proteome","cell division [GO:0051301]; mitotic metaphase plate congression [GO:0007080]; mitotic spindle organization [GO:0007052]; nuclear migration [GO:0007097]; protein folding [GO:0006457]; response to peptide hormone [GO:0043434]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; microtubule [GO:0005874]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; spindle [GO:0005819]","cadherin binding [GO:0045296]; unfolded protein binding [GO:0051082]"
"3458","NUDC","NUDC",-0.146513953067739,12.460976673745,-1.35740928295628,0.187334420498471,0.352499087091798,-6.79268966114313,0.143737369198781,0.727382418785208,NA,"female","3D-structure;Acetylation;Cell cycle;Cell division;Coiled coil;Cytoplasm;Cytoskeleton;Microtubule;Mitosis;Nucleus;Phosphoprotein;Reference proteome","cell division [GO:0051301]; mitotic metaphase plate congression [GO:0007080]; mitotic spindle organization [GO:0007052]; nuclear migration [GO:0007097]; protein folding [GO:0006457]; response to peptide hormone [GO:0043434]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; microtubule [GO:0005874]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; spindle [GO:0005819]","cadherin binding [GO:0045296]; unfolded protein binding [GO:0051082]"
"3459","NUDCD2","NUDCD2",0.314968975030094,12.2048498270947,5.16547282635168,2.4007779159966e-05,0.00012923310713144,1.29351925373595,4.41816676007548e-05,4.61964801250362,"+","male","Acetylation;Centromere;Chromosome;Cytoplasm;Cytoskeleton;Kinetochore;Phosphoprotein;Reference proteome","protein folding [GO:0006457]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; intercellular bridge [GO:0045171]; kinetochore [GO:0000776]; microtubule cytoskeleton [GO:0015630]; microtubule organizing center [GO:0005815]; mitotic spindle [GO:0072686]; spindle pole [GO:0000922]","unfolded protein binding [GO:0051082]"
